pov_ratio_guarantee,phase_out_rate,cost_b,adult_reach,spmu_reach,child_reach,gini,poverty_rate,deep_poverty_rate,child_poverty_rate,child_deep_poverty_rate,adult_poverty_rate,adult_deep_poverty_rate,poverty_gap,squared_poverty_gap,deep_poverty_gap
0.27,0.91,0.618359581473398,210538.90666666668,159062.7466666667,43705.16,0.484771416669314,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5908807256.6349125,74908412649653.72,894017139.2467818
0.27,0.92,0.6161653773768069,210538.90666666668,159062.7466666667,43705.16,0.4847843029774139,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5911001460.731503,74989481248290.19,896211343.3433728
0.27,0.93,0.6140421906188159,209568.3266666667,158092.1666666667,40921.933333333334,0.48479678929229164,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5913124647.489493,75067506236957.34,898334530.1013639
0.27,0.9400000000000001,0.6119406672064247,209568.3266666667,158092.1666666667,40921.933333333334,0.484809158599433,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5915226170.901885,75144752887307.69,900436053.5137551
0.27,0.9500000000000001,0.6098577985057814,207219.96333333332,156536.37666666665,40921.933333333334,0.484821422716566,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5917309039.602528,75221777564441.9,902518922.2143984
0.27,0.96,0.6078301400139704,207219.96333333332,156536.37666666665,40921.933333333334,0.48483336130928506,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5919336698.094339,75297688760765.34,904546580.7062094
0.27,0.97,0.6058203096519904,205715.17,155783.98,37941.97,0.4848452053032623,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5921346528.45632,75372869855507.05,906556411.0681893
0.27,0.98,0.6039115169486713,202471.06333333335,155051.7,37941.97,0.484856479471065,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5923255321.159639,75443048302103.56,908465203.7715086
0.27,0.99,0.602050753731452,201437.51333333337,154018.15000000002,37018.24333333333,0.4848674814998796,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5925116084.376858,75511334999207.52,910325966.9887277
0.27,1.0,0.6002373064332329,201437.51333333337,154018.15000000002,37018.24333333333,0.4848782099212125,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5926929531.6750765,75578153999200.75,912139414.286947
0.28,0.0,24.09912273927048,6660054.133333334,3712855.166666667,1739910.1600000001,0.4514348710936135,0.09611767008431824,0.025395607554661956,0.0980815986498981,0.018163127457109622,0.0956046022929223,0.02728506150680737,2962942022.464704,35205231742033.66,531328281.0985955
0.28,0.01,21.76619563078499,6645076.283333333,3700660.533333333,1739910.1600000001,0.45115308728420567,0.0972481721120713,0.025395607554661956,0.0980815986498981,0.018163127457109622,0.09703044305585823,0.02728506150680737,2996985776.827681,35515332977646.04,532503812.2999747
0.28,0.02,19.572033148360525,6559839.723333334,3657826.196666667,1725331.1766666665,0.45115901007912484,0.09946866528108829,0.025395607554661956,0.09991104943027632,0.018163127457109622,0.0993530943472211,0.02728506150680737,3032496203.329655,35836314168516.86,533679343.50135386
0.28,0.03,17.555944304435897,6416424.949999999,3581275.3066666666,1710456.0966666667,0.45152654523847024,0.10149825724179824,0.025395607554661956,0.10211597745177063,0.018163127457109622,0.10133688052505518,0.02728506150680737,3069150295.070097,36168690465457.2,534854874.70273304
0.28,0.04,15.741181755648373,6221883.533333333,3466538.62,1677356.8966666667,0.4522634767916118,0.10494297744014856,0.02582847645819041,0.10992542281608378,0.018584126205688688,0.10364133526762524,0.027721031436661395,3107709260.681034,36513148216620.125,536057337.4018569
0.28,0.05,14.11667185471633,5974228.15,3329315.143333333,1640240.06,0.45330418211238394,0.10734540431903614,0.02582847645819041,0.11266724829056692,0.018584126205688688,0.10595509574036295,0.027721031436661395,3147579880.653021,36870430519535.56,537304304.5011201
0.28,0.06,12.667987175054538,5726076.05,3186887.72,1611519.2733333334,0.4545687862206599,0.10972791404976799,0.02582847645819041,0.11345360115221885,0.018584126205688688,0.10875459450719979,0.027721031436661395,3189323098.963873,37241232175760.42,538551271.6003833
0.28,0.07,11.37658990932336,5419499.583333333,3013172.466666667,1550312.2433333332,0.45599145540468217,0.11098585987322658,0.025931763802005497,0.1139140042341803,0.018584126205688688,0.11022089490123464,0.02785130214957612,3232160427.760762,37626134899279.64,539825446.9492465
0.28,0.08,10.247720796722804,5069369.52,2804664.8,1504050.2233333334,0.4575062053580663,0.11328967641230704,0.025931763802005497,0.11541784816445157,0.018584126205688688,0.11273370080315263,0.02785130214957612,3276097863.4678583,38025512217332.81,541105452.6373098
0.28,0.09,9.264824554017087,4774511.98,2632734.3,1455634.8666666667,0.45904948856152605,0.11523546206439271,0.026012766924110833,0.11812876016540991,0.018584126205688688,0.11447960052616989,0.027953466984832913,3321840929.5094337,38439932660500.64,542407565.2794728
0.28,0.1,8.393381868046433,4512049.926666666,2479678.1399999997,1404731.6533333333,0.46057909515575457,0.1186865973693774,0.026012766924110833,0.12378986088952239,0.018584126205688688,0.11735339198243953,0.027953466984832913,3369401925.423567,38870169277805.484,543713433.8584361
0.28,0.11,7.614479565176471,4245940.460000001,2331698.99,1361922.0066666668,0.4620748787243627,0.12117689247891757,0.026012766924110833,0.12563811149115117,0.018584126205688688,0.12001141842570809,0.027953466984832913,3418786740.1017156,39317166236987.47,545019302.4373993
0.28,0.12,6.917848643207212,3959150.173333334,2193835.86,1298854.5566666669,0.4635345447627865,0.125795528381627,0.026012766924110833,0.13314650874464307,0.018584126205688688,0.12387511675080279,0.027953466984832913,3470548560.3895407,39781818425003.09,546325171.0163624
0.28,0.13,6.303208011076351,3699324.2266666666,2055406.583333333,1245112.3466666667,0.46494824968036264,0.1301235932079089,0.026574974869496355,0.1381903228076251,0.018584126205688688,0.12801619520369864,0.028662549309409015,3524933923.0534396,40265237010696.164,547687295.1064278
0.28,0.14,5.754881851613544,3464960.006666667,1940961.8066666666,1187642.3566666667,0.46631072114890365,0.13516688924909429,0.027534355138100097,0.14707089818936397,0.020090694414551462,0.13205701871572373,0.029478979109799422,3582863752.9256415,40768979249135.55,549233085.5247016
0.28,0.15,5.256100082697678,3271349.5933333337,1844207.1333333333,1148385.94,0.4676218208928685,0.13997386880955662,0.027534355138100097,0.15067280063854943,0.020090694414551462,0.13717881942741367,0.029478979109799422,3644074779.9568853,41294835953784.39,550880511.1292207
0.28,0.16,4.804152676696971,3094450.05,1753686.44,1101915.1833333333,0.4688754906693699,0.1441984966882129,0.027910350387171965,0.15878548005030327,0.020090694414551462,0.14038771076255113,0.029953201481485454,3708270044.916608,41844502641604.33,552585942.9775743
0.28,0.17,4.389474852506889,2926955.8866666667,1672191.106666667,1049890.5266666666,0.47008393709515034,0.14665046782532196,0.028309874307687933,0.15976398842723386,0.02127595101423704,0.14322461763373853,0.030147456158814805,3774744229.829132,42419368309726.43,554360149.5068936
0.28,0.18,4.00909653677777,2746078.1566666667,1576786.98,975555.6499999999,0.4712362568421036,0.14995369099362615,0.028387710749665698,0.16217525468862903,0.02127595101423704,0.14676086066247387,0.030245627032541036,3843454903.280111,43020518521227.97,556172243.3908128
0.28,0.19,3.6641642237162446,2602531.2700000005,1495816.3166666667,916982.9366666666,0.4723276719563881,0.15438112251213665,0.028387710749665698,0.16829375067656752,0.02127595101423704,0.15074650894729463,0.030245627032541036,3914890712.6951933,43649150665379.734,557985690.689032
0.28,0.2,3.351087399719952,2440261.46,1408111.98,856364.2966666666,0.4733533964950939,0.15802533800294474,0.028620720867127754,0.1702509915799331,0.021806855820647657,0.15483143920792153,0.03040081345885357,3988570508.1712494,44306704470075.72,559827663.9672512
0.28,0.21,3.069694744985137,2269079.0133333337,1311472.0966666667,787896.7033333334,0.4743043986580198,0.16259251971867905,0.02900692568340791,0.17574801869846732,0.021806855820647657,0.15915570285855132,0.030887912602752417,4066130542.5960917,44994622313945.26,561733908.3361704
0.28,0.22,2.8168667936405316,2116007.99,1225090.2933333335,726226.0166666666,0.4751880849271076,0.16834046994568017,0.0295408275560892,0.18135739836130388,0.023519566857022854,0.16493985404242759,0.031113855711202825,4146972508.9732537,45714792674546.33,563749893.4612632
0.28,0.23,2.5915967608056802,1982497.4466666668,1143636.7833333334,663422.0533333333,0.47599854247064705,0.1713958698383166,0.029820395807968216,0.18523882865308403,0.023519566857022854,0.16777945708789632,0.03146645995229748,4231896710.8814826,46469062026900.41,565792444.933368
0.28,0.24,2.390302180306176,1817403.9466666668,1052532.37,621827.0666666667,0.47673884202123257,0.17776155284990242,0.029820395807968216,0.19415796732861193,0.023519566857022854,0.17347806091906437,0.03146645995229748,4320296762.384712,47259227262376.625,567893968.3457589
0.28,0.25,2.2145322906998675,1664095.7033333334,963222.5533333332,570254.8033333332,0.47740105687723394,0.18357718114236682,0.030267279453610126,0.2030071675271632,0.025119205005389472,0.1785011817521563,0.031612191500505524,4413273145.417883,48087750941533.39,570009710.7551501
0.28,0.26,2.061471520466655,1529518.63,880868.2766666667,498740.1366666667,0.4779919116300806,0.18909435419790566,0.030267279453610126,0.21314705314056748,0.025119205005389472,0.18281069126845537,0.031612191500505524,4510336114.393576,48957153781014.05,572203914.8517411
0.28,0.27,1.9265685279321259,1424137.8066666666,820326.51,465104.9666666667,0.4785228382306001,0.19559269729721168,0.030873422506389643,0.22594663929851028,0.026303329362706858,0.1876628620395998,0.0320673394526563,4612654115.936157,49870083723181.6,574458326.4589322
0.28,0.28,1.8087885345820975,1285708.19,751267.7566666666,409106.2766666667,0.4789980428989295,0.20176448464331728,0.03097769318771803,0.23513069011946378,0.026303329362706858,0.19304770866126691,0.03219885039573052,4719200817.207781,50829320998571.625,576795569.9917232
0.28,0.29,1.7057874109014473,1200729.91,700767.7033333334,361024.7266666666,0.47942656932505956,0.20176448464331728,0.031535987624404536,0.23513069011946378,0.027181127558907982,0.19304770866126691,0.03267367586561759,4822201940.888431,51831700788537.3,579223250.472481
0.28,0.3,1.61451177338852,1117420.2666666666,654246.8166666667,322298.92,0.4798155782597423,0.20176448464331728,0.03188213909582301,0.23513069011946378,0.027828940700401827,0.19304770866126691,0.032941019538459806,4913477578.401358,52852001812868.766,581796496.4362025
0.28,0.31,1.5331119081735054,1043273.8133333332,612726.1966666668,299749.8766666667,0.480168818614054,0.20176448464331728,0.03219887377553011,0.23513069011946378,0.027828940700401827,0.19304770866126691,0.033340499774916744,4994877443.616373,53871182084992.984,584482286.8636345
0.28,0.32,1.4605093410401522,972611.67,579132.7733333333,279722.33999999997,0.48048851622853206,0.20176448464331728,0.03219887377553011,0.23513069011946378,0.027828940700401827,0.19304770866126691,0.033340499774916744,5067480010.749725,54874345602091.27,587202536.5480665
0.28,0.33,1.3942015060591377,916635.2633333333,553234.1633333333,263895.07,0.4807849522173604,0.20176448464331728,0.03232904139233786,0.23513069011946378,0.027828940700401827,0.19304770866126691,0.03350467311516947,5133787845.73074,55858900604297.016,589936738.0590317
0.28,0.34,1.3351460639046777,835496.4566666665,512371.70333333337,235139.72999999998,0.481054561433501,0.20176448464331728,0.03232904139233786,0.23513069011946378,0.027828940700401827,0.19304770866126691,0.03350467311516947,5192843287.8852005,56798678713093.375,592713757.2445304
0.28,0.35000000000000003,1.2838667433326811,781579.9433333332,479745.39,215383.23666666663,0.4812938978582103,0.20176448464331728,0.03310897407275011,0.23513069011946378,0.0303978990118279,0.19304770866126691,0.033817230634721966,5244122608.457197,57676504337142.5,595613389.8322368
0.28,0.36,1.2377805022691488,736929.14,455961.0233333333,200816.68666666665,0.4815119899752811,0.20176448464331728,0.03384968436421386,0.23513069011946378,0.0303978990118279,0.19304770866126691,0.03475144826650658,5290208849.520729,58512094928447.84,598695732.985002
0.28,0.37,1.1953441523164987,703800.7166666668,437009.69333333336,196030.88999999998,0.4817141951690779,0.20176448464331728,0.03410075924100516,0.23513069011946378,0.0303978990118279,0.19304770866126691,0.03506811536226552,5332645199.473379,59320683269413.09,601852946.9027035
0.28,0.38,1.156863388608891,663814.8133333334,413965.64,175055.81333333335,0.481899288267782,0.20176448464331728,0.03436247344873635,0.23513069011946378,0.030749085726740434,0.19304770866126691,0.03530645526685008,5371125963.180986,60089334804787.195,605151478.6123354
0.28,0.39,1.1221095708904256,632791.7766666666,395332.0233333333,164502.40333333332,0.48206858006179404,0.20176448464331728,0.034802142777997404,0.23513069011946378,0.030749085726740434,0.19304770866126691,0.03586098629508636,5405879780.899452,60812480392528.516,608558734.2285731
0.28,0.4,1.089915079273286,607021.5333333334,377862.94000000006,157667.0466666667,0.4822266112410628,0.20176448464331728,0.03544081930240332,0.23513069011946378,0.030749085726740434,0.19304770866126691,0.03666651428218621,5438074272.516592,61506413666900.56,612094821.0428184
0.28,0.41000000000000003,1.0615702255135142,569086.3666666667,357626.8966666667,135853.77333333332,0.48236763552696305,0.20176448464331728,0.03544081930240332,0.23513069011946378,0.030749085726740434,0.19304770866126691,0.03666651428218621,5466419126.276363,62142599499235.914,615772583.8479972
0.28,0.42,1.0354622821274624,557595.05,351123.8533333334,133117.1433333333,0.4824991402318895,0.20176448464331728,0.03647458203004869,0.23513069011946378,0.03167746891023385,0.19304770866126691,0.037727806957164677,5492527069.6624155,62743660544733.56,619566986.8079591
0.28,0.43,1.0104316395578543,540877.9733333333,341844.06666666665,133117.1433333333,0.4826255636856006,0.20176448464331728,0.037019357361649234,0.23513069011946378,0.03167746891023385,0.19304770866126691,0.03841490247346538,5517557712.232023,63334723622481.06,623662730.5502266
0.28,0.44,0.9868463007935145,523105.6233333334,331847.1,128225.10333333333,0.4827451732065099,0.20176448464331728,0.03742382971589839,0.23513069011946378,0.03167746891023385,0.19304770866126691,0.03892504147013339,5541143050.996364,63906745548440.3,627839027.3482196
0.28,0.45,0.9644899356060791,507584.75,322225.08666666667,122517.35999999999,0.4828589524410627,0.20176448464331728,0.03806069591514867,0.23513069011946378,0.032102603887701114,0.19304770866126691,0.03961722152969087,5563499416.1838,64462156173545.88,632228843.8118825
0.28,0.46,0.9438243163369602,489885.31000000006,312567.68000000005,113367.35666666667,0.48296504641886023,0.20176448464331728,0.038759990157545464,0.23513069011946378,0.0325127170167606,0.19304770866126691,0.04039206307952732,5584165035.452917,64985048530233.266,636870430.4034065
0.28,0.47000000000000003,0.9248374746472567,469622.2633333333,301644.1166666667,110288.04333333333,0.4830631923814692,0.20176448464331728,0.040025904268843865,0.23513069011946378,0.03421473976181237,0.19304770866126691,0.04154404570805691,5603151877.142622,65476393465329.055,641869006.4210429
0.28,0.48,0.9074252127925841,446127.1466666667,289456.1366666667,99545.05333333332,0.4831542107797478,0.20176448464331728,0.04055898828090574,0.23513069011946378,0.03421473976181237,0.19304770866126691,0.042216395598466204,5620564138.997293,65932239452781.79,647170775.5287505
0.28,0.49,0.8919602241945433,427792.18000000005,278017.5233333333,92363.31666666667,0.48323599627516184,0.20176448464331728,0.04196170337054227,0.23513069011946378,0.035108628827134385,0.19304770866126691,0.04375203927271381,5636029127.595335,66343954732639.28,652843395.920567
0.28,0.5,0.8776549120510377,415420.1166666667,269535.27,89712.03,0.4833118206329986,0.20176448464331728,0.04247970517563566,0.23513069011946378,0.035708554438619214,0.19304770866126691,0.04424863883989251,5650334439.73884,66735226489964.56,658933810.4555151
0.28,0.51,0.8642112739718486,404695.45,262649.31333333335,85666.03333333333,0.48338309275407426,0.20176448464331728,0.04342676118550231,0.23513069011946378,0.03618823437795585,0.19304770866126691,0.045317794814320425,5663778077.818029,67112871601870.04,665222548.4946363
0.28,0.52,0.8514712156015413,397970.95333333337,258821.96333333338,85666.03333333333,0.4834507257844355,0.20176448464331728,0.04483544812592077,0.23513069011946378,0.03744493911110904,0.19304770866126691,0.04676618644501108,5676518136.188336,67478579414669.2,672058722.046973
0.28,0.53,0.8396697933883648,380505.70666666667,249350.52666666667,75566.25,0.4835137373243682,0.20176448464331728,0.04648438767490508,0.23513069011946378,0.0386378321204048,0.19304770866126691,0.048534266167926644,5688319558.401513,67821788897022.4,679439886.7508397
0.28,0.54,0.8288513625931633,371338.3833333333,246909.19333333333,74234.93,0.48357219617174807,0.20176448464331728,0.04697954097017574,0.23513069011946378,0.038919116758687505,0.19304770866126691,0.04908529171915039,5699137989.196714,68135411163579.75,687170937.5299292
0.28,0.55,0.81857142102506,356308.05999999994,237660.93999999997,72335.07,0.483627918306274,0.20176448464331728,0.04770317222078605,0.23513069011946378,0.038919116758687505,0.19304770866126691,0.04999796848498087,5709417930.764818,68437535840790.47,695143926.9115889
0.28,0.56,0.809294603426842,347218.30333333334,232949.28999999998,70284.74333333333,0.4836785232451354,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5718694748.363037,68713912319653.984,703904630.9749061
0.28,0.5700000000000001,0.8004225495958687,336662.6266666667,228940.57666666666,67715.76666666666,0.4837272530336683,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5727566802.19401,68978004258188.516,712776684.8058794
0.28,0.58,0.7922764059117573,329595.07999999996,222802.02000000002,67715.76666666666,0.4837722097725226,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5735712945.87812,69223576647752.016,720922828.4899907
0.28,0.59,0.7844536280122125,325631.64,220241.20333333334,67715.76666666666,0.48381536390567204,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5743535723.777666,69464425568324.266,728745606.3895357
0.28,0.6,0.7767756066866565,323240.83999999997,219092.41,67226.35666666667,0.4838577524035365,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5751213745.103221,69703700085659.39,736423627.7150916
0.28,0.61,0.7694142682012226,312235.37,215601.87666666665,65150.829999999994,0.48389847563408267,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5758575083.588655,69935240566723.03,743784966.2005254
0.28,0.62,0.7624992937693984,304719.67,211653.71666666667,65150.829999999994,0.48393691853933957,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5765490058.020479,70153642441517.91,750699940.6323495
0.28,0.63,0.7560198325746903,295698.16333333333,207764.19666666666,62129.676666666666,0.4839731504988437,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5771969519.215187,70358379418490.34,757179401.8270577
0.28,0.64,0.7498154179878683,294698.3300000001,206764.36333333334,62129.676666666666,0.4840080985664629,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5778173933.80201,70552637764437.88,763383816.4138796
0.28,0.65,0.7437655687429188,291390.94999999995,204384.05333333334,61085.86000000001,0.4840422012996061,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5784223783.04696,70744373003828.8,769433665.6588295
0.28,0.66,0.7380783286807121,281163.48,198472.93,59530.57333333333,0.4840742924319483,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5789911023.109165,70927343690870.5,775120905.721036
0.28,0.67,0.7327141862746711,278559.2733333333,195868.72333333333,59530.57333333333,0.4841045845396623,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5795275165.515207,71102744092916.86,780485048.127077
0.28,0.68,0.7275032813611634,275045.8466666667,194120.55333333334,57299.469999999994,0.4841340073081154,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5800486070.428715,71275967931037.98,785695953.0405848
0.28,0.6900000000000001,0.7226807280556277,269013.32666666666,191197.53666666668,56569.206666666665,0.48416138106981427,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5805308623.734251,71435369714891.36,790518506.3461204
0.28,0.7000000000000001,0.7180708743102664,263852.83999999997,188617.29333333333,55855.64666666667,0.4841875904431968,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5809918477.479612,71588855772502.94,795128360.0914817
0.28,0.71,0.7136507882730958,259242.88333333333,186176.39,55115.950000000004,0.4842127507400779,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5814338563.516783,71737225042332.72,799548446.1286521
0.28,0.72,0.7094189879763049,255845.33000000002,184187.91666666666,55115.950000000004,0.48423685780177844,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5818570363.813574,71880671799095.47,803780246.4254432
0.28,0.73,0.7052931819780374,255845.33000000002,184187.91666666666,55115.950000000004,0.4842603709657986,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5822696169.811841,72022071773082.64,807906052.4237106
0.28,0.74,0.70122750049177,251269.2366666667,183451.09666666668,55115.950000000004,0.48428360602550863,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5826761851.298107,72160884024767.06,811971733.9099782
0.28,0.75,0.6974639384450024,245746.75666666668,180588.33666666667,53500.64666666667,0.48430526635771526,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5830525413.344875,72287271851245.27,815735295.9567456
0.28,0.76,0.693783122715159,244200.97,179828.22333333333,53500.64666666667,0.4843264792514818,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5834206229.074718,72411498612427.08,819416111.686589
0.28,0.77,0.690153205835847,238836.11000000002,177478.57,53500.64666666667,0.48434743547307485,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5837836145.954031,72534159233337.06,823046028.565901
0.28,0.78,0.6866836085576017,238836.11000000002,177478.57,53500.64666666667,0.48436756017926685,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5841305743.232276,72650173473024.9,826515625.8441465
0.28,0.79,0.6833063963929006,235142.90333333332,175027.93,53500.64666666667,0.48438715249459674,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5844682955.396976,72764482193275.62,829892838.0088475
0.28,0.8,0.6799966518368687,233555.5466666667,174074.45666666667,52889.613333333335,0.48440636115907454,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5847992699.95301,72877558383496.84,833202582.5648794
0.28,0.81,0.6768181096220033,232279.75,172798.66000000003,52889.613333333335,0.48442482743763965,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5851171242.167874,72986648829056.97,836381124.7797449
0.28,0.8200000000000001,0.6736967168500011,231446.52666666667,171965.4366666667,52889.613333333335,0.4844429643195508,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5854292634.939877,73094968794360.22,839502517.551747
0.28,0.8300000000000001,0.6706686015960357,224637.90666666668,169931.70666666667,52261.33,0.48446059562991134,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5857320750.193842,73199595888005.03,842530632.8057123
0.28,0.84,0.6677789459518184,223142.9366666667,168436.73666666666,48419.856666666674,0.4844774579349395,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5860210405.838059,73298936617926.44,845420288.4499297
0.28,0.85,0.6650019267663198,223142.9366666667,168436.73666666666,48419.856666666674,0.48449367816300504,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5862987425.023558,73394579533515.25,848197307.6354282
0.28,0.86,0.6622484376205544,222049.53333333333,167343.3333333333,48419.856666666674,0.4845097675352307,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5865740914.169323,73490037651891.19,850950796.7811935
0.28,0.87,0.6595281879361224,222049.53333333333,167343.3333333333,48419.856666666674,0.48452566673894665,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5868461163.853755,73585099240547.66,853671046.4656256
0.28,0.88,0.6568079382516904,222049.53333333333,167343.3333333333,48419.856666666674,0.48454157642049234,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5871181413.538188,73680473150941.25,856391296.1500577
0.28,0.89,0.6541194373119583,219388.97333333336,164682.77333333335,48419.856666666674,0.48455730675467706,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5873869914.477919,73775469233136.58,859079797.0897896
0.28,0.9,0.6515323810338264,219388.97333333336,164682.77333333335,48419.856666666674,0.48457243875362915,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5876456970.756052,73868563971808.39,861666853.3679216
0.28,0.91,0.6490439731408307,216021.77333333337,162232.77666666667,46472.71333333333,0.48458699542615613,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5878945378.649048,73959018626732.64,864155261.2609172
0.28,0.92,0.6466672604565398,214446.08666666667,161398.40666666668,45765.43000000001,0.4846009153598577,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5881322091.333338,74045415236231.1,866531973.9452083
0.28,0.93,0.6443356224917487,213570.21666666667,160522.53666666668,45765.43000000001,0.4846145817584515,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5883653729.29813,74130415590730.84,868863611.9099994
0.28,0.9400000000000001,0.6420768431838909,211324.04000000004,159847.88,43705.16,0.48462783274398685,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5885912508.605987,74212964082275.78,871122391.2178571
0.28,0.9500000000000001,0.6398802522819664,210538.90666666668,159062.7466666667,43705.16,0.48464072561042826,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5888109099.507912,74293662989924.22,873318982.1197815
0.28,0.96,0.6377185043805754,209568.3266666667,158092.1666666667,40921.933333333334,0.48465342771528447,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5890270847.409302,74373048487477.03,875480730.0211725
0.28,0.97,0.6356169809681844,209568.3266666667,158092.1666666667,40921.933333333334,0.4846657938395489,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5892372370.821693,74449879611837.9,877582253.4335637
0.28,0.98,0.6335154575557933,209568.3266666667,158092.1666666667,40921.933333333334,0.4846781704144727,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5894473894.234084,74526931504448.77,879683776.8459547
